time[h],concentration[mg/l]
0.25,0.0039
0.5,0.0183
0.75,0.0308
1.0,0.0472
1.5,0.0652
2.0,0.0683
3.0,0.0611999966
4.0,0.0478
6.0,0.0323
8.0,0.0221
10.0,0.0125
12.0,0.0072
