time[h],concentration[µmol/l]
0.31896314,0.0133005651
0.629537344,0.02231199
1.0,0.02031132
1.5,0.0156837814
2.0,0.0124056507
3.0,0.008740989
4.0,0.005413652
5.5,0.00341063668
7.0,0.00258834241
8.5,0.00186244561
10.0,0.00159437954
12.0,0.00127715408
