time[h],concentration[µmol/l]
0.5,0.00208609272
1.0,0.009456954
1.5,0.0115430458
2.0,0.0159006622
2.5,0.0167814586
3.0,0.0127483448
4.0,0.007927152
6.0,0.0047748345
8.0,0.00287417229
12.0,0.00254966877
