time[h],concentration[mg/l]
192.25,2.009623
192.5,8.899056
192.75,16.13023
193.0,18.81728
193.33,14.29426
193.67,13.77846
194.0,12.96909
196.0,5.214887
198.0,3.219279
200.0,0.894816
202.0,0.2055653
