time[h],concentration[mg/l]
0.5,3.47
1.0,5.43
2.0,10.02
4.0,6.71
8.0,3.26
72.5,3.36
73.0,6.05
74.0,9.71
76.0,6.61
80.0,2.98
144.5,3.48
145.0,4.98
146.0,9.62
148.0,6.97
152.0,1.69
