time[h],concentration[mg/l]
0.5,0.1466079
0.75,3.252144
1.0,5.886573
1.5,8.217827
2.0,8.439918
2.5,7.644935
3.0,7.132585
4.0,6.804507
6.0,4.830436
8.0,3.213858
10.0,2.237716
12.0,1.242899
16.0,0.3262104
