time[h],concentration[mg/l]
0.5,1.6
1.0,2.43
2.0,9.26
4.0,15.3399992
8.0,10.01
72.0,0.48
72.5,6.13
73.0,7.04
74.0,15.9699993
76.0,18.54
80.0,8.75
144.0,0.42
144.5,1.83
145.0,4.29
146.0,8.11
148.0,7.56
152.0,3.84999967
