time[h],concentration[mg/l]
0.5,0.1467636
0.75,0.7850217
1.0,2.233203
1.5,5.355392
2.0,8.063281
2.5,8.567849
3.0,7.88585854
4.0,6.955317
6.0,5.075094
8.0,3.40202
10.0,2.237716
12.0,1.242899
16.0,0.2508832
