time[h],concentration[mg/l]
504.13,9.459229
504.25,17.01122
504.5,23.51428
504.75,27.81815
505.0,30.26498
505.33,18.31727
505.67,13.75172
506.0,12.96128
508.0,7.413386
510.0,1.514412
512.0,0.3020322
