time[h],concentration[mg/l]
0.5,4.12
1.0,6.65
2.0,10.97
4.0,9.13
72.5,4.71
73.0,8.89
74.0,10.95
80.0,2.35
144.5,8.98
145.0,14.3
146.0,11.08
148.0,8.68
152.0,1.77
