time[h],concentration[mg/l]
1.5,0.157658
2.0,1.057538
2.5,2.164724
3.0,4.194668
4.0,5.316794
6.0,5.922681
8.0,4.249607
10.0,3.480616
12.0,2.203321
16.0,0.8723328
24.0,0.1125239
