time[h],concentration[mg/l]
1.0,0.00010486495
1.5,9.857809e-05
2.0,8.196591e-05
3.0,7.025443e-05
4.0,4.147572e-05
6.0,3.59929727e-05
8.0,2.81145822e-05
11.0,3.897666e-05
14.0,1.37549659e-05
24.0,2.64784176e-05
