time[h],concentration[mg/l]
0.25,0.0004089556
0.5,0.00028762588
1.0,0.000261066831
1.5,0.00016251835
2.0,0.0001227226
3.0,8.833914e-05
4.0,9.426056e-05
6.0,5.65457049e-05
8.0,5.263767e-05
11.0,5.39127941e-05
14.0,3.940751e-05
24.0,7.19845848e-05
