time[h],concentration[mg/l]
0.1,0.08451545
0.27,0.05106538
0.52,0.04375946
0.7699999,0.03780477
1.52,0.02709256
2.02,0.02359684
2.52,0.01691053
3.02,0.01559069
5.02,0.007146004
6.02,0.005247521
8.02,0.002405206
10.02,0.001205511
