time[h],concentration[µg/l]
0.025,2380.0
0.05,3810.0
0.0833333358,1540.0
0.116666667,1530.0
0.15,1290.0
0.2,1090.00012
0.25,882.000061
0.333333343,709.0
0.5,404.000031
0.75,299.0
1.0,172.999985
1.5,152.0
2.0,53.8999977
2.5,50.4
