time[h],concentration[µg/ml]
0.537623048,0.641198039
1.06523,0.908319
2.00797,1.11122
3.05122,1.07123
4.0917697,0.875624
5.08161974,0.784433
6.0183897,0.665140033
7.00735,0.56398803
8.09979,0.452633
11.9986,0.174506
24.0199986,0.0204386991
