time[h],concentration[µg/ml]
0.488694,0.708287
0.986741,1.64067006
1.50088,1.95858
2.00265,1.98012006
2.99442,1.74127007
4.02521,1.4373399
6.00784,0.937949
8.03916,0.60480696
10.0357008,0.437940985
12.0331,0.292761
16.034,0.146977991
24.044199,0.057818
