time[h],concentration[µg/ml]
72.0046158,0.221684992
72.52662,0.505865
72.98903,0.917774
74.00003,0.91747
75.0209045,0.93162
76.0085,0.814857
78.0348,0.583723962
80.02147,0.403206
84.033905,0.20199801
88.0245056,0.141358
96.0118942,0.0634502
