time[h],concentration[µg/ml]
0.470711023,0.9723331
0.993724,1.62684
1.98745,1.99141
2.98117,1.78345
3.9749,1.53955
4.96862,1.37878
5.96234,1.10585
7.00837,0.9723331
8.0020895,0.75171
11.977,0.341015
24.0063,0.111122
