time[h],concentration[µg/ml]
0.41841,0.189369991
0.941423,0.50167197
1.98745,0.549966
2.98117,0.457618982
4.0272,0.322718
5.02092,0.268529
6.01464,0.211451
7.00837,0.15188399
8.0020895,0.101364
11.977,0.0301295
