time[h],concentration[µg/l]
0.5,71.25891
1.0,1128.26587
1.5,1567.696
2.0,1555.819
2.5,1324.228
3.0,1751.781
3.5,1745.843
4.0,1561.758
4.5,2173.397
5.0,1520.19
5.5,1330.166
6.0,1027.316
7.0,587.886047
8.0,415.677
10.0,326.6033
12.0,267.2209
16.0,106.8884
