time[h],concentration[mg/l]
216.5,0.106666669
217.0,0.19
217.5,0.3
218.0,0.450000048
219.0,0.5733333
220.0,0.5133333
222.0,0.47
224.0,0.390000015
228.0,0.32
240.0,0.2
