time[h],concentration[mg/l]
0.5,0.0102564106
1.0,0.110256419
1.5,0.2974359
2.0,0.433333367
2.5,0.5358975
3.0,0.661538541
3.5,0.612820566
4.0,0.684615433
5.0,0.64871794
6.0,0.602564156
8.0,0.571794868
12.0,0.441025674
24.0,0.261538476
36.0,0.146153852
48.0,0.07692308
