time[h],concentration[µg/l]
2.0,48.5622978
3.0,144.409
5.0,299.041473
6.0,250.479187
8.0,175.0799
12.0,97.1245956
24.0,53.67412
36.0,37.0607
48.0,23.003191
72.0,14.0575094
96.0,7.66773224
