time[h],concentration[mg/l]
120.0,0.09102564
120.5,0.08717949
121.0,0.11153847
121.5,0.164102569
122.0,0.216666684
123.0,0.234615386
124.0,0.258974344
126.0,0.20256409
128.0,0.1602564
132.0,0.123076931
144.0,0.08846154
