time[h],concentration[mg/l]
3.0,0.523598552
8.0,0.761120439
11.0,1.043849
24.0,1.328405
27.0,1.530039
32.0,1.555689
35.0,1.821859
48.0,2.012964
51.0,2.242681
72.0,2.31850386
75.0,2.47792816
96.0,2.47792816
99.0,2.78375
120.0,2.950537
123.0,2.760706
144.0,2.715188
146.0,2.78375
153.0,2.975166
155.0,2.80698681
160.0,2.561706
168.0,3.02504182
176.0,3.075754
192.0,2.92611217
216.0,2.83041716
240.0,2.67042112
312.0,1.852401
