time[h],concentration[µg/l]
360.5,135.0
361.0,280.0
362.0,376.000031
363.0,385.0
364.0,378.0
366.0,323.0
368.0,255.0
372.0,190.0
376.0,170.0
384.0,123.999992
408.0,77.2000046
432.0,41.1
