time[h],concentration[mg/l]
0.5,0.00129589625
1.0,0.0233261343
1.5,0.0647948161
2.0,0.108855285
3.0,0.1762419
4.0,0.19568035
6.0,0.184017271
8.0,0.154211655
12.0,0.112742983
24.0,0.0518358536
