time[h],concentration[µg/l]
0.5,20.447279
1.0,47.28434
2.0,107.3482
3.0,180.191711
4.0,247.923309
5.0,304.153381
6.0,254.31311
8.0,187.8594
12.0,131.62941
24.0,72.8434448
36.0,49.84026
48.0,39.61662
72.0,16.61342
96.0,10.2236395
