time[h],concentration[mg/l]
0.5,2.80224514
1.0,5.076573
1.08,4.335331
1.25,1.879832
1.5,0.8459502
2.0,0.622702
3.0,0.5123926
4.0,0.425557017
5.0,0.398778737
7.0,0.3342866
9.0,0.2828384
24.0,0.1181697
32.0,0.07638182
48.0,0.0489149466
72.0,0.02437935
96.0,0.01296668
