time[h],concentration[µmol/l]
0.5,0.08635863
1.0,0.2556485
2.0,0.3139173
3.0,0.2556485
4.0,0.2081955
6.0,0.1963331
8.0,0.1706312
12.0,0.1192431
24.0,0.05561897
