time[h],concentration[mg/l]
0.5,0.003426124
1.0,0.04453961
1.5,0.116488226
2.0,0.234689489
2.5,0.316916466
3.0,0.34603855
3.5,0.335760146
4.0,0.315203428
5.0,0.248394
6.0,0.190149888
8.0,0.1438972
12.0,0.08907922
24.0,0.0565310456
36.0,0.03768737
48.0,0.0274089929
