time[h],concentration[mg/l]
0.5,0.007692308
1.0,0.06923077
1.5,0.2
2.0,0.402564138
2.5,0.5641026
3.0,0.6333334
3.5,0.6564103
4.0,0.6769231
5.0,0.669230759
6.0,0.5871795
8.0,0.525641
12.0,0.366666675
24.0,0.210256428
36.0,0.13333334
48.0,0.0820512846
