time[h],concentration[mg/l]
0.5,0.0437857136
1.25,0.135960892
1.5,0.154400155
1.75,0.163588911
2.0,0.177379116
3.0,0.239582479
4.0,0.253840655
5.0,0.253840655
7.0,0.234105989
9.0,0.223525673
24.0,0.1117
32.0,0.0762696862
48.0,0.03434682
72.0,0.0118558323
96.0,0.00540116662
