time[h],concentration[µg/l]
336.0,1783.13257
336.5,1807.22888
337.0,1861.4458
338.0,1939.75891
339.0,1957.8313
340.0,2012.04834
341.0,1969.87952
342.0,1933.73486
344.0,1939.75891
348.0,1861.4458
360.0,1801.20483
