time[h],concentration[µg/l]
168.0,697.7196
240.0,1154.31689
312.0,1528.82886
384.0,1759.44556
408.0,1887.48865
432.0,1801.13086
432.5,1620.99854
435.0,2097.23438
438.0,1954.96338
440.0,1801.13086
444.0,1659.40381
456.0,1476.06238
468.0,1267.66064
480.0,1195.58154
504.0,1088.68262
528.0,881.8117
600.0,502.699036
672.0,194.7349
792.0,40.5590477
