time[h],concentration[mg/l]
672.0,0.191289052
673.0,0.21428211
673.5,0.277755
674.0,0.365914971
675.0,0.5400008
676.0,0.585606039
677.0,0.531315148
680.0,0.3718969
696.0,0.191289052
704.0,0.1653141
720.0,0.110218257
728.0,0.09525179
744.0,0.06776195
768.0,0.0437366031
