time[h],concentration[µg/l]
0.5,1.00040245
1.0,10.1437578
1.5,20.01611
2.0,23.9713726
3.0,36.3425827
4.0,34.8612862
6.0,25.692915
8.0,19.7403851
24.0,8.70831
32.0,6.975066
48.0,4.117491
56.0,3.53482223
72.0,2.02956867
96.0,0.82382977
