time[h],concentration[mg/l]
0.5,0.20921053
1.0,0.493421048
2.0,0.667105258
3.0,0.7539474
4.0,0.7322368
5.0,0.7322368
6.0,0.669078946
8.0,0.6256579
10.0,0.5111842
12.0,0.49144733
24.0,0.258552641
36.0,0.146052629
48.0,0.06907895
60.0,0.049342107
72.0,0.0236842111
