time[h],concentration[mg/l]
1.5,0.2816776
2.5,0.359085858
3.0,0.393884122
4.0,0.417325169
5.0,0.4525048
7.0,0.47943455
9.0,0.47943455
24.0,0.295010477
32.0,0.199120149
48.0,0.09176811
72.0,0.0234522913
96.0,0.0100840442
