time[h],concentration[mg/l]
0.5,0.010035
1.0,0.0139230005
1.5,0.0134219993
2.0,0.013955
3.0,0.013359
5.0,0.011352
7.0,0.009721
9.0,0.00853
12.0,0.007401
24.0,0.00392
30.0,0.001944
