time[h],concentration[mg/l]
0.1666667,0.001017812
0.3333333,0.005114504
0.6666667,0.00765903248
1.0,0.00821882952
1.5,0.00727735367
2.0,0.007226463
2.5,0.00692112
3.0,0.006692112
4.0,0.006463104
6.0,0.00519083953
8.0,0.004580153
12.0,0.003307888
24.0,0.001628499
36.0,0.0008905852
