time[h],concentration[mg/l]
0.5,0.0244599991
1.0,0.0232
1.5,0.02365
2.0,0.024009
3.0,0.0234230012
4.0,0.021264
6.0,0.0164510012
8.0,0.0144709991
10.0,0.0132100005
12.0,0.0116350008
14.0,0.009833999
16.0,0.009113
24.0,0.006273
30.0,0.004604
36.0,0.0028
48.0,0.001216
