time[h],concentration[mg/l]
0.5,0.00723580131
1.0,0.01065387
2.0,0.0111441
3.0,0.0110442806
4.0,0.0103701493
6.0,0.008584766
8.0,0.00820712652
10.0,0.007106761
12.0,0.006098806
24.0,0.004105031
36.0,0.002308016
48.0,0.001309389
