time[h],concentration[mg/l]
0.1666667,0.022607
0.3333333,0.02108949
0.6666667,0.0177821014
1.0,0.01723735
1.5,0.01661479
2.0,0.0159922186
2.5,0.0152140092
3.0,0.01571984
4.0,0.01470817
6.0,0.0127237393
8.0,0.01015564
12.0,0.007782101
24.0,0.00412451429
36.0,0.00206225715
