time[h],concentration[µmol/l]
0.25,0.03702128
0.5,0.0510638319
0.75,0.04241135
1.0,0.03503546
1.5,0.02539007
2.0,0.01858156
2.5,0.01517731
3.0,0.009929078
4.0,0.006666667
6.0,0.00368794287
8.0,0.002411348
10.0,0.001985816
