time[h],concentration[ng/ml]
12.166667,5.11955
12.333333,18.01688
12.5,17.52461
12.75,13.7834
13.0,10.73136
13.5,7.18706
14.0,4.922644
15.0,3.248945
16.0,2.461322
17.0,1.575246
18.0,1.279887
