time[h],concentration[mg/l]
360.64212,0.0355248153
360.739166,0.0259952284
360.836334,0.02009979
360.9891,0.0141773708
361.155975,0.0107625406
361.322937,0.008321713
361.489929,0.006675259
361.99118,0.003918186
362.506531,0.002475238
363.495483,0.0010437991
364.49823,0.00040898
365.500854,0.0001488923
366.502228,2.95627415e-05
367.506348,2.285823e-05
