time[h],concentration[ng/ml]
18.25,32.68636
18.5,42.43319
18.666666,23.72714
18.833334,20.37975
19.0,17.22925
19.25,14.37412
19.5,12.60197
20.0,10.43601
21.0,6.793249
22.0,4.331927
24.0,2.658228
26.0,1.870605
