time[h],concentration[ng/ml]
672.0,4161.074
672.5,3006.711
673.0,4255.034
673.5,4671.141
674.0,5100.671
675.0,5234.899
676.0,6751.678
677.0,6362.416
678.0,5463.08643
680.0,5610.738
682.0,4053.69116
684.0,3046.98
696.0,2389.262
