time[h],concentration[mg/l]
144.0,0.5144441
144.5,1.248177
145.0,2.623546
145.5,2.848582
146.0,2.570776
146.5,2.0906
147.0,1.679902
148.0,1.390193
150.0,0.7759893
151.5,0.5784097
