time[h],concentration[mg/l]
72.0,0.295520931
73.0,4.06278229
73.5,6.14094639
74.0,6.937076
75.0,4.715518
76.0,3.45330787
78.0,1.91581213
80.0,1.08466125
82.0,0.5585458
84.0,0.293526322
