time[h],concentration[mg/l]
0.13333334,11.0899239
0.25,6.00409555
0.5,3.895729
0.75,3.38710046
1.0,2.6712594
1.25,2.32264
1.5,2.1652534
1.75,1.96303308
2.0,1.65984607
2.5,1.34545553
3.0,1.30723846
3.5,0.737454653
4.0,0.606140256
4.5,0.4456348
5.0,0.318636
6.0,0.174650431
7.0,0.09981134
