time[h],concentration[mg/l]
0.5,3.28633618
1.0,1.1594243
1.5,0.629848659
2.0,0.405600667
4.0,0.162477434
6.0,0.0672516
8.0,0.0283334665
10.0,0.0130295428
12.0,0.005994874
14.0,0.00300964736
24.0,0.0004901784
