time[h],concentration[mg/l]
0.33,0.0830851
0.67,0.3314852
1.0,0.5544755
1.5,0.773549557
2.0,0.8279731
4.0,0.8337791
6.0,0.3547575
8.0,0.144909471
12.0,0.08435456
