time[h],concentration[mg/l]
96.0,0.8394573
96.25,0.809571266
96.5,0.804816663
96.75,0.7833948
97.0,0.7786402
97.5,1.092104
98.0,2.01345062
98.5,2.49042559
99.0,2.569007
100.0,2.26079416
101.0,1.881158
102.0,1.367766
