time[h],concentration[mg/l]
128.25,0.01206581
128.5,0.1422303
128.75,0.1627057
129.0,0.1634369
129.5,0.1502742
130.0,0.1224863
131.0,0.0936014652
132.0,0.07093236
133.0,0.0537477136
134.0,0.04241316
146.0,0.0142596
