time[h],concentration[µg/l]
0.5,39.35875
1.0,112.0951
1.5,125.6532
2.0,116.4436
3.0,98.115036
4.0,79.58412
6.0,50.40566
8.0,36.47401
12.0,20.60865
16.0,10.7909
24.0,7.099695
36.0,3.253844
48.0,2.689999
72.0,1.640122
