time[h],concentration[mg/l]
0.25,0.07210761
0.5,0.314893275
4.0,0.332690269
6.0,0.2816559
8.0,0.143209949
12.0,0.07867486
18.0,0.0395406038
24.0,0.0386436358
36.0,0.0216801651
48.0,0.0173430666
60.0,0.0146628534
