time[h],concentration[µg/l]
0.5,331.5725
1.0,503.8911
1.5,408.6677
2.0,319.0514
3.0,213.898
5.0,114.0904
8.0,66.91098
12.0,37.76467
16.0,23.0002
24.0,15.09974
32.0,9.54318
40.0,5.589135
48.0,4.523667
60.0,2.80191684
72.0,2.4446
