time[h],concentration[mg/l]
0.25,0.19123888
0.5,0.524326861
1.0,0.772752345
2.0,0.5359441
3.0,0.380057633
4.0,0.257822454
5.0,0.213513315
6.0,0.16545026
8.0,0.108556405
12.0,0.0609720647
18.0,0.0361855775
24.0,0.02710395
36.0,0.0179579742
48.0,0.0101876613
60.0,0.008905044
72.0,0.008989975
