time[h],concentration[mg/l]
0.5,0.340307862
1.0,0.5071295
3.0,0.235979825
4.0,0.154851452
5.0,0.129669473
6.0,0.102726713
8.0,0.06740252
12.0,0.03661859
18.0,0.0232274439
24.0,0.0172067676
36.0,0.008545652
48.0,0.00458684424
60.0,0.0026020573
