time[h],concentration[mg/l]
0.25,0.332858235
0.5,0.8633453
4.0,0.2912488
6.0,0.218279928
8.0,0.132517755
12.0,0.09188278
18.0,0.05893019
24.0,0.06020084
36.0,0.03023431
48.0,0.0239178073
60.0,0.0143417139
72.0,0.006664917
