time[h],concentration[mg/l]
0.5,0.01125628
1.0,0.03738694
1.5,0.07075377
2.0,0.07678392
2.5,0.0691457242
3.0,0.06030151
3.5,0.0530653335
4.0,0.0466331728
5.0,0.0357789
6.0,0.02572864
8.0,0.01849246
12.0,0.01005025
16.0,0.006030151
24.0,0.004020101
36.0,0.00241206
48.0,0.00160804
72.0,0.00160804
